X,id,idLink,region,site,LandUse,SoilOrder,Year,pH,totalC,totalN,AMN,OlsenP_LR,OlsenP_Hills,bulkDensity,macroporosity-m05,macroporosity-m10,macroporositymin,macroporositymax,soillanduse,pHmin,pHmax,OlsenPmin,OlsenPmax,bulkDensitymin,bulkDensitymax,AMNmin,TotalNmin,TotalNmax,TotalCmin,OlsenP,macroporosity,meets_pH,meets_bulkDensity,meets_macroporosity,meets_OlsenP,meets_totalC,meets_totalN,meets_AMN,meets_organicR,meets_physicalS
643,797,771,Northland,Northland/771,Dairy,Ultic,2001,5.54,71,6.23,144,62,,0.82,16.8,18.2,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,62,18.2,within,within,within,above,within,above,within,above,within
644,809,771,Northland,Northland/771,Dairy,Ultic,2016,6.19,7.793,0.69,129.573,130.626,,1.037,4,5.633,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,130.626,5.633,within,within,below,above,within,within,within,within,below
645,854,771,Northland,Northland/771,Dairy,Ultic,2010,5.9,7.42,6.8,166,67,,0.9,4.3,,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,67,,within,within,,above,within,above,within,above,
646,772,772,Northland,Northland/772,Forestry,Ultic,2007,4.46,63.2,4,50,8,,1,23.8,24.733,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,8,24.733,within,within,within,within,within,above,within,above,within
647,798,772,Northland,Northland/772,Forestry,Ultic,2001,4.93,54.2,4.07,118,22,,0.91,26.8,27.267,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,22,27.267,within,within,within,within,within,above,within,above,within
648,823,772,Northland,Northland/772,Forestry,Ultic,2016,4.47,5.941,0.388,50.753,12.217,,0.993,25.867,27.667,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,12.217,27.667,within,within,within,within,within,within,within,within,within
649,860,772,Northland,Northland/772,Forestry,Ultic,2010,5,5.2,3.6,57,31,,1,15.5,,8,30,Ultic/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,31,,within,within,,above,within,above,within,above,
650,773,773,Northland,Northland/773,Forestry,Brown,2007,4.97,54.5,3,66,24,,0.96,22,23.7,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,24,23.7,within,within,within,within,within,above,within,above,within
651,799,773,Northland,Northland/773,Forestry,Brown,2001,4.95,71.8,3.82,146,13,,0.92,25.4,26.733,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,13,26.733,within,within,within,within,within,above,within,above,within
652,824,773,Northland,Northland/773,Forestry,Brown,2016,5.14,4.11,0.254,82.578,5.512,,1.103,17.067,18.4,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,5.512,18.4,within,within,within,within,within,within,within,within,within
653,857,773,Northland,Northland/773,Forestry,Brown,2010,4.9,5.5,2.8,83,10,,1,15.7,,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,10,,within,within,,within,within,above,within,above,
654,775,775,Northland,Northland/775,Dairy,Granular,2007,5.78,83,6.2,142,16,,0.78,7.7,9.267,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,16,9.267,within,within,below,within,within,above,within,above,below
655,801,775,Northland,Northland/775,Dairy,Granular,2001,5.74,76.4,5.55,150,14,,0.73,24.7,26.233,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,14,26.233,within,within,within,below,within,above,within,above,within
656,826,775,Northland,Northland/775,Dairy,Granular,2016,6.19,9.903,0.794,211.299,31.971,,0.827,3.967,6.367,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,31.971,6.367,within,within,below,within,within,above,within,above,below
657,855,775,Northland,Northland/775,Dairy,Granular,2010,5.7,11,9.1,258,44,,0.8,7.1,,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,44,,within,within,,within,within,above,within,above,
658,777,777,Northland,Northland/777,Dairy,Granular,2007,6.28,73.3,6.1,154,35,,0.88,7.7,9.567,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,35,9.567,within,within,below,within,within,above,within,above,below
659,803,777,Northland,Northland/777,Dairy,Granular,2001,6.2,70.1,5.74,178,40,,0.83,13.8,15.7,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,40,15.7,within,within,within,within,within,above,within,above,within
660,828,777,Northland,Northland/777,Dairy,Granular,2016,6.15,10.362,0.93,266.188,75.185,,0.827,4.067,5.9,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,75.185,5.9,within,within,below,above,within,above,within,above,below
661,853,777,Northland,Northland/777,Dairy,Granular,2010,6,8.43,7.5,201,58,,0.8,3.5,,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,58,,within,within,,above,within,above,within,above,
662,778,778,Northland,Northland/778,Forestry,Granular,2007,4.98,80,3.4,90,18,,0.84,14.3,15.433,8,30,Granular/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,18,15.433,within,within,within,within,within,above,within,above,within
663,804,778,Northland,Northland/778,Forestry,Granular,2001,5.31,78.6,3.75,123,6,,0.86,8.8,10.167,8,30,Granular/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,6,10.167,within,within,within,within,within,above,within,above,within
664,822,778,Northland,Northland/778,Forestry,Granular,2016,5.12,8.058,0.382,139.096,4.664,,0.82,16.9,18.233,8,30,Granular/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,4.664,18.233,within,within,within,below,within,within,within,within,within
665,848,778,Northland,Northland/778,Forestry,Granular,2010,4.9,11.5,4.7,167,13,,0.8,13.8,,8,30,Granular/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,13,,within,within,,within,within,above,within,above,
666,779,779,Northland,Northland/779,Dairy,Allophanic,2007,5.53,75,6.8,164,45,,0.94,10.1,11.933,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,45,11.933,within,within,within,within,within,above,within,above,within
667,805,779,Northland,Northland/779,Dairy,Allophanic,2001,5.92,67.1,5.99,161,47,,0.94,13.1,15.2,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,47,15.2,within,within,within,within,within,above,within,above,within
668,829,779,Northland,Northland/779,Dairy,Allophanic,2016,5.6,7.233,0.682,173.278,26.843,,0.94,5.533,8.3,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,26.843,8.3,within,within,below,within,within,within,within,within,below
669,781,781,Northland,Northland/781,Crop_Hort,Allophanic,2007,6.07,61.4,5.2,137,74,,1,10.4,12.167,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,74,12.167,within,within,within,above,within,within,within,within,within
670,807,781,Northland,Northland/781,Crop_Hort,Allophanic,2001,6.17,59.5,5.34,148,77,,0.95,14.1,17.1,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,77,17.1,within,within,within,above,within,within,within,within,within
671,833,781,Northland,Northland/781,Crop_Hort,Allophanic,2016,6.35,6.846,0.635,162.171,71.338,,0.803,9.667,12.667,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,71.338,12.667,within,within,within,above,within,within,within,within,within
672,849,781,Northland,Northland/781,Crop_Hort,Allophanic,2010,5.7,6.28,5.7,135,77,,0.85,19.2,,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,77,,within,within,,above,within,within,within,within,
673,782,782,Northland,Northland/782,Dairy,Allophanic,2007,6.09,50.9,5,101,56,,1.04,3.1,5.3,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,56,5.3,within,within,below,above,within,above,within,above,below
674,808,782,Northland,Northland/782,Dairy,Allophanic,2001,6.07,74,6.37,146,59,,1.2,14.3,17.467,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,59,17.467,within,within,within,above,within,above,within,above,within
675,819,782,Northland,Northland/782,Dairy,Allophanic,2016,6.08,5.759,0.557,133.435,87.615,,0.917,14.967,19.133,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,87.615,19.133,within,within,within,above,within,within,within,within,within
676,846,782,Northland,Northland/782,Dairy,Allophanic,2010,6.3,4.42,3.9,91,60,,1.2,5.2,,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,60,,within,within,,above,within,above,within,above,
677,786,786,Northland,Northland/786,Drystock,Granular,2001,5.35,54.6,4.64,193,9,,0.85,22,23.2,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,9,23.2,within,within,within,below,within,above,within,above,within
678,794,786,Northland,Northland/786,Drystock,Granular,2007,5.69,59.3,5.1,157,16,,1,9.2,10.933,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,16,10.933,within,within,within,within,within,above,within,above,within
679,820,786,Northland,Northland/786,Drystock,Granular,2016,6.06,7.528,0.643,172.943,13.685,,0.737,12.067,14.3,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,13.685,14.3,within,within,within,below,within,within,within,within,within
680,838,786,Northland,Northland/786,Drystock,Granular,2010,5.9,6.3,0.51,172,13,,0.79,3.4,,10,30,Granular/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,13,,within,within,,below,within,within,within,within,
681,861,861,Southland,Southland regional Council/861,Dairy,Brown,2012,5.9,3,0.31,183,,11,1.389,,3.507,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,11,3.507,within,within,below,below,within,within,within,within,below
682,862,862,Southland,Southland regional Council/862,Crop_Hort,Pallic,2012,5.7,4,0.4,205,,42,1.148,,7.186,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,42,7.186,within,within,below,within,within,within,within,within,below
683,863,863,Southland,Southland regional Council/863,Dairy,Brown,2013,5.8,5.7,0.54,231,52,43,1.064,,8.784,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,47.5,8.784,within,within,below,above,within,within,within,within,below
684,864,864,Southland,Southland regional Council/864,Drystock,Gley,2013,5.9,3.1,0.32,132,21,20,1.187,,11.749,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,20.5,11.749,within,within,within,within,within,within,within,within,within
685,865,865,Southland,Southland regional Council/865,Dairy,Brown,2013,5.6,6.9,0.62,225,33,31,0.872,,10.471,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,32,10.471,within,within,within,within,within,within,within,within,within
686,866,866,Southland,Southland regional Council/866,Drystock,Pallic,2013,5.4,7.5,0.7,226,29,24,0.873,,21.035,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,26.5,21.035,within,within,within,within,within,within,within,within,within
687,867,867,Southland,Southland regional Council/867,Drystock,Brown,2013,5.8,4.7,0.43,159,17,13,1.111,,9.48,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,15,9.48,within,within,below,within,within,within,within,within,below
688,868,868,Southland,Southland regional Council/868,Drystock,Brown,2013,5.3,8.4,0.6,229,10,10,0.882,,20.201,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,10,20.201,within,within,within,below,within,within,within,within,within
689,869,869,Southland,Southland regional Council/869,Dairy,Gley,2013,5.4,14.6,0.95,319,34,35,0.616,,9.575,10,30,Gley/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,34.5,9.575,within,within,below,within,within,above,within,above,below
690,870,870,Southland,Southland regional Council/870,Dairy,Brown,2013,6.1,7.4,0.6,180,30,24,,,,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,27,,within,,,within,within,within,within,within,
691,871,871,Southland,Southland regional Council/871,Dairy,Pallic,2013,6.3,6,0.49,205,46,36,0.923,,11.126,10,30,Pallic/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,41,11.126,within,within,within,within,within,within,within,within,within
692,872,872,Southland,Southland regional Council/872,Dairy,Gley,2013,6.2,5,0.43,236,21,17,1.14,,6.289,10,30,Gley/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,19,6.289,within,within,below,within,within,within,within,within,below
693,873,873,Southland,Southland regional Council/873,Drystock,Gley,2013,5.8,5.2,0.35,144,8,7,1.068,,11.335,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,7.5,11.335,within,within,within,below,within,within,within,within,within
694,874,874,Southland,Southland regional Council/874,Drystock,Brown,2013,5.9,4.2,0.44,211,51,40,1.105,,19.008,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,45.5,19.008,within,within,within,above,within,within,within,within,within
695,875,875,Southland,Southland regional Council/875,Dairy,Recent,2012,5.8,5,0.46,239,,20,1.116,,5.678,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,20,5.678,within,within,below,within,within,within,within,within,below
696,876,876,Southland,Southland regional Council/876,Dairy,Brown,2010,6.2,5.8,0.59,293,,17,0.943,,8.333,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,17,8.333,within,within,below,within,within,within,within,within,below
697,877,877,Southland,Southland regional Council/877,Dairy,Pallic,2013,5.8,4,0.38,109,24,21,1.109,,10.913,10,30,Pallic/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,22.5,10.913,within,within,within,within,within,within,within,within,within
698,878,878,Southland,Southland regional Council/878,Drystock,Gley,2011,6.1,16.6,0.76,169,,18,0.64,,8.667,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,18,8.667,within,within,below,within,within,above,within,above,below
699,879,879,Southland,Southland regional Council/879,Drystock,Recent,2013,5.7,4.8,0.34,136,16,13,1.16,,17.528,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,14.5,17.528,within,within,within,below,within,within,within,within,within
700,880,880,Southland,Southland regional Council/880,Drystock,Brown,2013,5.3,4.5,0.37,96,34,27,1.142,,18.069,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,30.5,18.069,within,within,within,within,within,within,within,within,within
701,881,881,Southland,Southland regional Council/881,Dairy,Brown,2010,5.9,4.4,0.46,222,,28,1.147,,8.667,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,28,8.667,within,within,below,within,within,within,within,within,below
702,882,882,Southland,Southland regional Council/882,Dairy,Pallic,2010,6.4,3.5,0.38,147,,37,1.21,,10.333,10,30,Pallic/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,37,10.333,within,within,within,within,within,within,within,within,within
703,883,883,Southland,Southland regional Council/883,Drystock,Pallic,2010,5.9,3.4,0.36,144,,14,1.173,,9,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,14,9,within,within,below,below,within,within,within,within,below
704,884,884,Southland,Southland regional Council/884,Dairy,Brown,2011,5.9,12,0.62,168,,15,0.983,,6,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,15,6,within,within,below,within,within,within,within,within,below
705,885,885,Southland,Southland regional Council/885,Drystock,Gley,2010,6.2,4.2,0.42,238,,25,1.077,,7.333,10,30,Gley/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,25,7.333,within,within,below,within,within,within,within,within,below
706,886,886,Southland,Southland regional Council/886,Drystock,Brown,2011,6.2,6.5,0.62,386,,24,0.977,,5.667,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,24,5.667,within,within,below,within,within,within,within,within,below
707,887,887,Southland,Southland regional Council/887,Dairy,Brown,2012,6,5.2,0.53,214,,42,1.05,,10.136,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,42,10.136,within,within,within,within,within,within,within,within,within
708,888,888,Southland,Southland regional Council/888,Drystock,Pallic,2011,5.6,7.5,0.52,285,,19,0.987,,6.667,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,19,6.667,within,within,below,within,within,within,within,within,below
709,889,889,Southland,Southland regional Council/889,Drystock,Pallic,2012,6.3,5.2,0.48,268,,19,1.001,,7.571,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,19,7.571,within,within,below,within,within,within,within,within,below
710,890,890,Southland,Southland regional Council/890,Drystock,Pallic,2012,5,6.5,0.43,293,,18,1.044,,13.319,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,18,13.319,within,within,within,within,within,within,within,within,within
711,891,891,Southland,Southland regional Council/891,Drystock,Brown,2012,5.9,5.6,0.47,247,,24,0.93,,19.477,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,24,19.477,within,within,within,within,within,within,within,within,within
712,892,892,Southland,Southland regional Council/892,Drystock,Melanic,2012,5.8,13.3,0.88,256,,35,0.64,,18.534,10,30,Melanic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,35,18.534,within,within,within,within,within,above,within,above,within
713,893,893,Southland,Southland regional Council/893,Dairy,Pallic,2012,6.3,4.3,0.38,171,,24,1.217,,3.222,10,30,Pallic/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,24,3.222,within,within,below,within,within,within,within,within,below
714,894,894,Southland,Southland regional Council/894,Drystock,Brown,2012,5.9,7.6,0.6,275,,15,0.919,,10.425,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,15,10.425,within,within,within,within,within,within,within,within,within
715,895,895,Southland,Southland regional Council/895,Drystock,Brown,2011,5.7,9.8,0.56,183,,22,0.907,,9.667,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22,9.667,within,within,below,within,within,within,within,within,below
716,896,896,Southland,Southland regional Council/896,Drystock,Pallic,2014,5.7,6.3,0.48,219,17.535,13,0.919,,7.253,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,15.2675,7.253,within,within,below,within,within,within,within,within,below
717,897,897,Southland,Southland regional Council/897,Dairy,Brown,2015,6.3,4.7,0.42,146,32.478,18,1.07,,,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,25.239,,within,within,,within,within,within,within,within,
718,898,898,Southland,Southland regional Council/898,Dairy,Brown,2015,5.6,7.3,0.62,104,26.265,17,0.927,,18.181,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,21.6325,18.181,within,within,within,within,within,within,within,within,within
719,899,899,Southland,Southland regional Council/899,Drystock,Pallic,2015,5.9,3.3,0.4,137,23.137,16,1.204,,5.28,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,19.5685,5.28,within,within,below,within,within,within,within,within,below
720,900,900,Southland,Southland regional Council/900,Drystock,Brown,2014,5.5,5.3,0.44,185,37.415,13,0.947,,9.256,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,25.2075,9.256,within,within,below,within,within,within,within,within,below
721,901,901,Southland,Southland regional Council/901,Drystock,Pallic,2014,5.7,4.4,0.28,229,16.876,13,1.02,,6.404,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,14.938,6.404,within,within,below,below,within,within,within,within,below
722,902,902,Southland,Southland regional Council/902,Drystock,Melanic,2013,5.6,6,0.49,228,25,19,0.888,,21.57,10,30,Melanic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22,21.57,within,within,within,within,within,within,within,within,within
723,903,903,Southland,Southland regional Council/903,Dairy,Pallic,2014,5.9,3.3,0.34,114,36.655,27,1.17,,6.28,10,30,Pallic/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,31.8275,6.28,within,within,below,within,within,within,within,within,below
724,904,904,Southland,Southland regional Council/904,Drystock,Brown,2013,5.8,5.7,0.54,231,13,11,1.11,,6.753,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,12,6.753,within,within,below,below,within,within,within,within,below
725,905,905,Southland,Southland regional Council/905,Dairy,Brown,2014,5.8,5.4,0.44,153,35.066,28,1.048,,6.507,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,31.533,6.507,within,within,below,within,within,within,within,within,below
726,906,906,Southland,Southland regional Council/906,Dairy,Melanic,2014,5.7,6.8,0.66,140,49.915,35,0.885,,9.541,10,30,Melanic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,42.4575,9.541,within,within,below,within,within,within,within,within,below
727,908,908,Southland,Southland regional Council/908,Dairy,Recent,2014,5.9,3.1,0.34,104,44.572,36,1.119,,11.045,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,40.286,11.045,within,within,within,within,within,within,within,within,within
728,909,909,Southland,Southland regional Council/909,Drystock,Organic,2014,5.8,14.8,0.8,142,18.78,12,0.654,,11.476,10,30,Organic/Drystock,4.5,7,20,40,0.2,1,50,0.25,0.7,,15.39,11.476,within,within,within,below,within,above,within,above,within
729,911,911,Southland,Southland regional Council/911,Drystock,Brown,2013,5.3,7,0.58,231,26,19,1.051,,19.865,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,22.5,19.865,within,within,within,within,within,within,within,within,within
730,912,912,Southland,Southland regional Council/912,Drystock,Brown,2014,5,3.6,0.27,139,20.942,14,1.093,,7.228,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,17.471,7.228,within,within,below,within,within,within,within,within,below
731,913,913,Southland,Southland regional Council/913,Dairy,Pallic,2014,6.4,3.7,0.23,195,39.949,27,1.269,,5.899,10,30,Pallic/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,33.4745,5.899,within,within,below,within,within,below,within,below,below
732,914,914,Southland,Southland regional Council/914,Dairy,Allophanic,2014,6,5.9,0.49,175,32.367,23,1.006,,7.379,10,30,Allophanic/Dairy,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,27.6835,7.379,within,within,below,within,within,within,within,within,below
733,915,915,Southland,Southland regional Council/915,Drystock,Allophanic,2014,5.9,4.7,0.45,156,31.315,22,0.811,,10.593,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,26.6575,10.593,within,within,within,within,within,within,within,within,within
734,917,917,Southland,Southland regional Council/917,Forestry,Brown,2014,4.8,6.5,0.24,126,1,2,0.775,,11.906,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,1.5,11.906,within,within,within,below,within,within,within,within,within
735,918,918,Tasman,Tasman/918,Dairy,Recent,2014,6.34,4.423,0.468,143.574,54.753,,0.876,7.5,10.5,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,54.753,10.5,within,within,within,above,within,within,within,within,within
736,919,919,Tasman,Tasman/919,Drystock,Brown,2010,6,6,0.44,141,17.85,,1.05,6.1,9.9,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,17.85,9.9,within,within,below,within,within,within,within,within,below
737,920,920,Tasman,Tasman/920,Crop_Hort,Recent,2014,6.46,4.54,0.418,161.515,37.052,,1.061,4.533,6.567,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,37.052,6.567,within,within,below,within,within,within,within,within,below
738,921,921,Tasman,Tasman/921,Drystock,Recent,2014,5.85,3.493,0.346,116.405,17.824,,1.008,6.7,9.5,10,30,Recent/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,17.824,9.5,within,within,below,within,within,within,within,within,below
